month,business_type,market_condition,price,marketing_spend,employees,demand,revenue,operational_cost,profit,customer_churn_rate,risk_flag
2024-04,Manufacturing,Competitive,996.18,45617.81,54,4031,4015601.58,2060298.28,1955303.3,0.13,0
2024-04,Manufacturing,Competitive,628.56,32443.03,9,5946,3737417.76,1288668.36,2448749.4,0.03,0
2024-04,Manufacturing,Recession,892.44,8647.25,24,1804,1609961.76,851635.78,758325.98,0.17,0
2024-04,Manufacturing,Growth,335.62,23860.02,78,7550,2533931.0,1954039.32,579891.68,0.09,0
2024-04,Manufacturing,Competitive,1309.35,32755.84,18,263,344359.05,406063.56,-61704.51,0.16,1
2024-04,Manufacturing,Competitive,608.61,43397.95,67,5895,3587755.95,2124724.74,1463031.21,0.16,0
2024-04,Retail,Stable,282.34,11446.93,37,7515,2121785.1,1202982.46,918802.64,0.05,0
2024-04,E-Commerce,Growth,218.76,9855.2,28,12664,2770376.64,1260968.19,1509408.45,0.11,0
2024-04,E-Commerce,Competitive,1064.97,30896.5,79,823,876470.31,1478837.59,-602367.28,0.24,1
2024-04,Retail,Growth,1610.59,23342.53,43,782,1259481.38,1046186.94,213294.44,0.22,1
2024-04,Manufacturing,Stable,1145.29,35958.14,6,2390,2737243.1,947131.07,1790112.03,0.16,0
2024-04,Manufacturing,Growth,1020.3,21265.97,32,2072,2114061.6,1135484.45,978577.15,0.23,1
2024-04,E-Commerce,Recession,1290.4,19231.21,9,1350,1742040.0,676843.21,1065196.79,0.05,0
2024-04,E-Commerce,Competitive,330.45,16104.62,67,4862,1606647.9,1503098.99,103548.91,0.16,0
2024-04,E-Commerce,Competitive,1485.66,33200.04,8,1852,2751442.32,978632.74,1772809.58,0.05,0
2024-04,Manufacturing,Competitive,1238.39,6792.49,39,2000,2476780.0,1334826.49,1141953.51,0.07,0
2024-04,Manufacturing,Competitive,1535.72,12649.35,63,2122,3258797.84,1935288.7,1323509.14,0.08,0
2024-04,Retail,Recession,1069.59,30549.56,59,969,1036432.71,1226479.37,-190046.66,0.09,1
2024-04,Manufacturing,Competitive,736.77,27480.68,55,598,440588.46,984657.22,-544068.76,0.23,1
2024-04,Retail,Stable,302.76,7504.06,60,7620,2307031.2,1599613.42,707417.78,0.08,0
2024-04,Retail,Competitive,738.81,14319.68,53,3914,2891702.34,1676830.38,1214871.96,0.03,0
2024-04,Manufacturing,Recession,1981.37,37294.02,55,1754,3475322.98,1904890.91,1570432.07,0.08,0
2024-04,Retail,Growth,1435.46,28150.65,60,1710,2454636.6,1664541.63,790094.97,0.09,0
2024-04,E-Commerce,Growth,1174.5,43184.73,36,775,910237.5,856255.98,53981.52,0.2,1
2024-04,E-Commerce,Competitive,479.87,44804.55,40,4357,2090793.59,1272042.63,818750.96,0.08,0
2024-04,E-Commerce,Growth,349.23,27016.26,46,4400,1536612.0,1177999.86,358612.14,0.15,0
2024-04,Retail,Stable,1337.18,12307.03,62,2079,2779997.22,1776306.2,1003691.02,0.15,0
2024-04,Retail,Competitive,879.45,30492.99,43,4344,3820330.8,1821592.23,1998738.57,0.22,1
2024-04,Retail,Recession,1760.9,31455.87,68,1876,3303448.4,2042490.39,1260958.01,0.2,1
2024-04,Manufacturing,Competitive,1032.67,33963.59,21,3728,3849793.76,1503901.72,2345892.04,0.13,0
2024-04,Manufacturing,Competitive,461.19,9382.16,46,4093,1887650.67,1265677.36,621973.31,0.23,1
2024-04,Manufacturing,Stable,1874.02,33399.93,77,233,436646.66,1319393.93,-882747.27,0.11,1
2024-04,E-Commerce,Stable,442.46,38723.46,32,5806,2568922.76,1289400.29,1279522.47,0.08,0
2024-04,E-Commerce,Stable,969.18,7761.7,41,2750,2665245.0,1422335.2,1242909.8,0.24,1
2024-04,Retail,Competitive,1767.09,36683.05,32,1616,2855617.44,1373368.28,1482249.16,0.16,0
2024-04,Retail,Growth,1221.72,29052.7,63,2737,3343847.64,1977206.99,1366640.65,0.06,0
2024-04,E-Commerce,Growth,968.83,43593.15,67,1823,1766177.09,1578446.28,187730.81,0.04,0
2024-04,Retail,Stable,1785.29,42560.44,57,1167,2083433.43,1522590.47,560842.96,0.22,1
2024-04,Retail,Growth,1526.65,35512.02,6,2327,3552514.55,1191266.38,2361248.17,0.13,0
2024-04,Manufacturing,Recession,506.08,32963.72,39,6831,3457032.48,1655073.46,1801959.02,0.13,0
2024-04,Retail,Growth,854.48,32707.37,39,2202,1881564.96,1182176.86,699388.1,0.06,0
2024-04,Retail,Stable,1469.75,11675.29,17,1639,2408920.25,989351.36,1419568.89,0.14,0
2024-04,E-Commerce,Stable,1173.58,48389.55,35,2078,2438699.24,1304999.32,1133699.92,0.06,0
2024-04,E-Commerce,Growth,1766.44,20544.1,26,1123,1983712.12,1005657.74,978054.38,0.18,0
2024-04,Manufacturing,Competitive,429.8,21087.4,58,3369,1447996.2,1325486.26,122509.94,0.21,1
2024-04,E-Commerce,Growth,1624.84,31141.59,16,1018,1654087.12,767367.73,886719.39,0.13,0
2024-04,Manufacturing,Competitive,911.68,30948.21,15,2838,2587347.84,1032152.56,1555195.28,0.11,0
2024-04,Manufacturing,Stable,718.73,19318.65,63,1889,1357680.97,1371622.94,-13941.97,0.07,1
2024-04,E-Commerce,Competitive,308.8,33923.61,50,9463,2922174.4,1660575.93,1261598.47,0.22,1
2024-04,Retail,Stable,1679.99,7176.91,12,353,593036.47,365087.85,227948.62,0.15,0
2024-04,E-Commerce,Growth,1770.5,36007.94,55,1207,2136993.5,1502105.99,634887.51,0.14,0
2024-04,E-Commerce,Competitive,1830.91,6373.88,27,1022,1871190.02,972730.89,898459.13,0.19,1
2024-04,E-Commerce,Growth,1584.2,8641.44,25,2038,3228599.6,1352221.32,1876378.28,0.19,1
2024-04,E-Commerce,Stable,1734.83,15099.16,63,1365,2368042.95,1670512.04,697530.91,0.18,0
2024-04,E-Commerce,Competitive,573.54,42423.78,40,3794,2176010.76,1295227.01,880783.75,0.07,0
2024-04,E-Commerce,Stable,1784.97,33512.45,28,2006,3580649.82,1527707.4,2052942.42,0.22,1
2024-04,Retail,Stable,397.96,32584.49,61,2845,1132196.2,1287243.35,-155047.15,0.16,1
2024-04,Manufacturing,Stable,958.36,13771.5,30,508,486846.88,609825.56,-122978.68,0.1,1
2024-04,Manufacturing,Competitive,1491.36,40549.08,40,2778,4142998.08,1883448.5,2259549.58,0.08,0
2024-04,Retail,Growth,767.78,10676.67,65,1271,975848.38,1278431.18,-302582.8,0.03,1
2024-04,Retail,Growth,1412.54,28061.25,46,1339,1891391.06,1285478.57,605912.49,0.05,0
2024-04,Retail,Competitive,1950.1,45553.13,27,1634,3186463.4,1406492.15,1779971.25,0.21,1
2024-04,Retail,Stable,587.15,5697.86,64,3056,1794330.4,1503996.98,290333.42,0.22,1
2024-04,Retail,Recession,1441.3,39820.27,72,1096,1579664.8,1593719.71,-14054.91,0.19,1
2024-04,Manufacturing,Stable,285.73,18038.45,29,991,283158.43,537985.98,-254827.55,0.16,1
2024-04,Retail,Growth,1587.43,26447.38,33,1809,2871660.87,1382945.64,1488715.23,0.21,1
2024-04,Manufacturing,Competitive,730.02,13105.11,33,1890,1379737.8,922026.45,457711.35,0.1,0
2024-04,Retail,Competitive,1755.56,20364.29,59,183,321267.48,1001744.53,-680477.05,0.14,1
2024-04,Retail,Recession,641.3,42771.63,23,3490,2238137.0,1059212.73,1178924.27,0.14,0
2024-04,Manufacturing,Competitive,639.4,34355.47,34,3916,2503890.4,1295522.59,1208367.81,0.16,0
2024-04,Retail,Competitive,449.02,34280.36,71,6567,2948714.34,1983894.66,964819.68,0.22,1
2024-04,Manufacturing,Growth,1604.93,37922.32,64,438,702959.34,1208810.12,-505850.78,0.14,1
2024-04,E-Commerce,Recession,514.73,41303.49,25,2745,1412933.85,840183.64,572750.21,0.14,0
2024-04,Retail,Growth,584.57,43114.96,66,5464,3194090.48,1991342.1,1202748.38,0.17,0
2024-04,Manufacturing,Growth,257.98,42999.01,63,3514,906541.72,1259961.53,-353419.81,0.18,1
2024-04,Manufacturing,Competitive,871.43,22182.7,60,2661,2318875.23,1617845.27,701029.96,0.21,1
2024-04,Retail,Competitive,1635.8,25383.71,78,1270,2077466.0,1818623.51,258842.49,0.22,1
2024-04,E-Commerce,Stable,634.87,36758.06,32,4290,2723592.3,1333835.75,1389756.55,0.14,0
2024-04,Retail,Stable,533.61,16018.99,54,5539,2955665.79,1712718.73,1242947.06,0.08,0
2024-04,Manufacturing,Stable,1748.67,36241.77,9,1086,1899055.62,740958.46,1158097.16,0.14,0
2024-04,Retail,Stable,1270.38,34136.19,11,2770,3518952.6,1254821.97,2264130.63,0.11,0
2024-04,E-Commerce,Recession,901.31,11873.0,40,727,655252.37,808448.71,-153196.34,0.09,1
2024-04,Retail,Stable,955.15,26447.45,47,3759,3590408.85,1808570.1,1781838.75,0.19,1
2024-04,Retail,Competitive,989.77,27336.72,15,1088,1076869.76,575397.65,501472.11,0.21,1
2024-04,Retail,Competitive,788.81,47461.57,71,2830,2232332.3,1782161.26,450171.04,0.05,0
2024-04,Manufacturing,Growth,391.2,49979.65,45,1786,698683.2,934584.61,-235901.41,0.11,1
2024-04,Manufacturing,Stable,1075.12,31859.03,57,794,853645.28,1142952.61,-289307.33,0.19,1
2024-04,Manufacturing,Stable,1716.83,27354.79,30,1716,2946080.28,1361178.87,1584901.41,0.15,0
2024-04,Manufacturing,Stable,1469.79,33670.73,27,2240,3292329.6,1426369.61,1865959.99,0.15,0
2024-04,Retail,Recession,1943.38,11868.34,28,718,1395346.84,850472.39,544874.45,0.09,0
2024-04,Retail,Competitive,1973.71,35932.58,50,1745,3444123.95,1819169.76,1624954.19,0.14,0
2024-04,Manufacturing,Stable,1514.42,11780.09,42,190,287739.8,728102.03,-440362.23,0.18,1
2024-04,E-Commerce,Stable,886.94,36606.96,52,4583,4064846.02,2036060.77,2028785.25,0.24,1
2024-04,Retail,Stable,447.4,22859.82,23,2065,923881.0,645024.12,278856.88,0.12,0
2024-04,Manufacturing,Growth,1971.24,8469.26,16,1512,2980514.88,1142623.72,1837891.16,0.08,0
2024-04,Manufacturing,Stable,281.18,40261.39,44,13857,3896311.26,1869154.77,2027156.49,0.21,1
2024-04,E-Commerce,Competitive,1555.76,41055.96,79,1515,2356976.4,1933148.88,423827.52,0.18,0
2024-04,Manufacturing,Competitive,1912.86,49438.45,72,1028,1966420.08,1719364.47,247055.61,0.15,0
2024-04,E-Commerce,Stable,1864.09,34931.79,52,573,1068123.57,1135368.86,-67245.29,0.15,1
2024-04,Manufacturing,Growth,1140.19,20033.77,10,1435,1636172.65,660885.56,975287.09,0.24,1
2024-04,E-Commerce,Recession,1652.42,18787.16,70,1196,1976294.32,1661675.46,314618.86,0.08,0
2024-04,Retail,Competitive,1324.02,46014.34,63,2117,2802950.34,1831899.44,971050.9,0.18,0
2024-04,Manufacturing,Stable,1501.19,10081.99,48,1446,2170720.74,1381298.21,789422.53,0.11,0
2024-04,Manufacturing,Competitive,1849.85,29384.14,47,1720,3181742.0,1688906.74,1492835.26,0.23,1
2024-04,Retail,Stable,1129.52,27899.71,9,740,835844.8,413653.15,422191.65,0.18,0
2024-04,E-Commerce,Stable,1952.48,36377.58,38,1834,3580848.32,1680632.08,1900216.24,0.15,0
2024-04,Retail,Stable,1114.73,47977.0,74,3594,4006339.62,2359878.89,1646460.73,0.17,0
2024-04,E-Commerce,Stable,1851.84,43440.15,79,2209,4090714.56,2455654.52,1635060.04,0.07,0
2024-04,E-Commerce,Competitive,853.99,14480.42,28,3426,2925769.74,1312211.34,1613558.4,0.15,0
2024-04,Manufacturing,Recession,1031.46,25669.32,54,1710,1763796.6,1364808.3,398988.3,0.24,1
2024-04,E-Commerce,Stable,1070.95,9966.22,60,2182,2336812.9,1611010.09,725802.81,0.18,0
2024-04,Manufacturing,Stable,1399.31,44413.4,18,691,966923.21,604490.36,362432.85,0.22,1
2024-04,Manufacturing,Growth,957.03,12572.64,28,1959,1874821.77,995019.17,879802.6,0.05,0
2024-04,Manufacturing,Stable,1868.11,17081.9,74,1856,3467212.16,2167245.55,1299966.61,0.14,0
2024-04,Retail,Recession,747.65,49568.09,71,1900,1420535.0,1540728.59,-120193.59,0.15,1
2024-04,Retail,Stable,993.43,27955.74,36,1378,1368946.54,978639.7,390306.84,0.02,0
2024-04,E-Commerce,Stable,267.17,18924.03,76,7558,2019270.86,1764705.29,254565.57,0.19,1
2024-04,Manufacturing,Stable,1308.78,31978.74,54,2442,3196040.76,1800790.97,1395249.79,0.24,1
2024-04,Retail,Stable,250.23,6801.79,78,9091,2274840.93,1859254.07,415586.86,0.12,0
2024-04,Retail,Stable,1046.58,19294.04,26,1164,1218219.12,774759.78,443459.34,0.03,0
2024-04,Retail,Growth,281.46,26486.22,41,13436,3781696.56,1775995.19,2005701.37,0.2,1
2024-04,Manufacturing,Competitive,1165.63,30954.28,58,2673,3115728.99,1835672.98,1280056.01,0.14,0
2024-04,Retail,Recession,869.86,40019.03,33,775,674141.5,737261.48,-63119.98,0.18,1
2024-04,Retail,Competitive,1210.12,6796.24,28,871,1054014.52,743000.6,311013.92,0.23,1
2024-04,Manufacturing,Recession,1178.55,33020.6,79,2584,3045373.2,2131632.56,913740.64,0.1,0
2024-04,Manufacturing,Competitive,945.01,34246.35,7,926,875079.26,401770.13,473309.13,0.19,1
2024-04,Manufacturing,Stable,1008.36,14586.62,27,372,375109.92,532119.6,-157009.68,0.18,1
2024-04,E-Commerce,Recession,1252.4,20831.34,67,1460,1828504.0,1574382.54,254121.46,0.21,1
2024-04,Manufacturing,Stable,1394.29,41500.38,75,1282,1787479.78,1702744.31,84735.47,0.22,1
2024-04,E-Commerce,Stable,1253.77,30893.55,37,1424,1785368.48,1121504.09,663864.39,0.06,0
2024-04,Manufacturing,Competitive,1815.56,48209.13,38,1346,2443743.76,1351332.26,1092411.5,0.17,0
2024-04,Manufacturing,Stable,1817.83,42379.02,48,592,1076155.36,1085225.63,-9070.27,0.22,1
2024-04,Manufacturing,Growth,853.77,25568.14,22,3812,3254571.24,1331939.51,1922631.73,0.17,0
2024-04,Manufacturing,Recession,678.75,21342.12,11,1533,1040523.75,498499.24,542024.51,0.17,0
2024-04,Manufacturing,Stable,1413.33,32734.69,38,471,665678.43,802438.22,-136759.79,0.17,1
2024-04,Manufacturing,Competitive,1022.4,7274.82,7,501,512222.4,265941.54,246280.86,0.05,0
2024-04,E-Commerce,Stable,583.99,19605.74,9,4042,2360487.58,862752.01,1497735.57,0.19,1
2024-04,Manufacturing,Stable,774.06,19937.11,34,421,325879.26,627700.89,-301821.63,0.06,1
2024-04,Manufacturing,Competitive,425.2,36800.46,31,746,317199.2,596960.22,-279761.02,0.04,1
2024-04,E-Commerce,Stable,1697.03,33024.31,60,1407,2387721.21,1649340.67,738380.54,0.19,1
2024-04,Manufacturing,Competitive,669.18,26504.53,28,4143,2772412.74,1278228.35,1494184.39,0.25,1
2024-04,Manufacturing,Recession,1721.69,46073.6,60,1481,2549822.89,1711020.47,838802.42,0.14,0
2024-04,E-Commerce,Competitive,1418.07,30246.0,69,303,429675.21,1194148.56,-764473.35,0.03,1
2024-04,E-Commerce,Competitive,1949.94,17543.7,15,429,836524.26,493500.98,343023.28,0.12,0
2024-04,E-Commerce,Competitive,781.32,20413.75,36,1282,1001652.24,860909.42,140742.82,0.09,0
2024-04,E-Commerce,Growth,1973.86,12577.92,15,1150,2269939.0,918559.62,1351379.38,0.19,1
2024-04,Retail,Competitive,1268.18,43100.58,70,2872,3642212.96,2185764.47,1456448.49,0.17,0
2024-04,Manufacturing,Competitive,1382.03,42371.5,8,3034,4193079.02,1420295.21,2772783.81,0.1,0
2024-04,Retail,Competitive,668.97,12185.1,77,3877,2593596.69,1945264.11,648332.58,0.09,0
2024-04,E-Commerce,Stable,1416.42,44160.73,10,1270,1798853.4,733816.75,1065036.65,0.04,0
2024-04,E-Commerce,Stable,312.75,43836.34,75,8609,2692464.75,1976575.76,715888.99,0.18,0
2024-04,E-Commerce,Stable,345.49,5613.13,43,5141,1776164.09,1183462.36,592701.73,0.1,0
2024-04,Retail,Stable,1186.59,7571.94,7,1541,1828535.19,661132.5,1167402.69,0.14,0
2024-04,Retail,Growth,1545.28,37193.4,67,1521,2350370.88,1747304.66,603066.22,0.14,0
2024-04,E-Commerce,Stable,1094.45,21900.31,29,3047,3334789.15,1457337.06,1877452.09,0.1,0
2024-04,E-Commerce,Recession,324.64,19390.33,7,9105,2955847.2,1011144.49,1944702.71,0.14,0
2024-04,Manufacturing,Growth,1244.27,45022.31,12,638,793844.26,463175.59,330668.67,0.05,0
2024-04,Manufacturing,Competitive,1553.24,45167.58,72,521,809238.04,1367938.99,-558700.95,0.06,1
2024-04,Retail,Stable,985.41,45042.42,12,3270,3222290.7,1191729.63,2030561.07,0.2,1
2024-04,E-Commerce,Competitive,881.34,16871.91,51,3890,3428412.6,1810395.69,1618016.91,0.18,0
2024-04,Retail,Stable,455.91,16753.95,32,6904,3147602.64,1441034.74,1706567.9,0.2,1
2024-04,E-Commerce,Growth,851.23,41264.53,57,2403,2045505.69,1509916.24,535589.45,0.12,0
2024-04,Manufacturing,Recession,406.97,26762.44,37,2716,1105330.52,913361.6,191968.92,0.23,1
2024-04,Retail,Competitive,1512.98,6444.06,8,399,603679.02,307547.77,296131.25,0.15,0
2024-04,Retail,Growth,1932.16,11423.6,26,926,1789180.16,938177.65,851002.51,0.07,0
2024-04,Manufacturing,Stable,790.49,31965.74,47,3432,2712961.68,1550854.24,1162107.44,0.06,0
2024-04,Retail,Competitive,257.09,47318.83,69,12125,3117216.25,2017483.7,1099732.55,0.15,0
2024-04,Manufacturing,Growth,1250.0,15162.49,34,2456,3070000.0,1446162.49,1623837.51,0.11,0
2024-04,Retail,Stable,468.39,44215.38,18,3984,1866065.76,874035.11,992030.65,0.05,0
2024-04,E-Commerce,Stable,1907.11,29939.47,13,152,289880.72,311903.69,-22022.97,0.18,1
2024-04,Manufacturing,Stable,1843.12,22396.57,58,871,1605357.52,1374003.83,231353.69,0.24,1
2024-04,Retail,Stable,1757.67,28491.13,53,1883,3309692.61,1816398.91,1493293.7,0.05,0
2024-04,E-Commerce,Competitive,1068.46,16050.36,40,2274,2429678.04,1344953.77,1084724.27,0.13,0
2024-04,Manufacturing,Stable,658.35,17296.25,28,1489,980283.15,731381.2,248901.95,0.14,0
2024-04,Manufacturing,Stable,508.94,18476.52,9,6736,3428219.84,1181942.47,2246277.37,0.25,1
2024-04,Retail,Recession,328.29,19146.14,76,7534,2473336.86,1901147.2,572189.66,0.18,0
2024-04,Retail,Recession,1332.8,13675.9,65,873,1163534.4,1337736.22,-174201.82,0.23,1
2024-04,Manufacturing,Recession,505.23,31394.99,57,5783,2921745.09,1762918.52,1158826.57,0.23,1
2024-04,E-Commerce,Growth,269.09,28901.09,30,3602,969262.18,769679.74,199582.44,0.07,0
2024-04,Manufacturing,Stable,1386.63,32104.8,72,1819,2522279.97,1868788.79,653491.18,0.16,0
2024-04,Retail,Growth,1128.79,49472.41,20,397,448129.63,483911.3,-35781.67,0.2,1
2024-04,Retail,Competitive,533.05,7980.85,17,4513,2405654.65,984677.24,1420977.41,0.19,1
2024-04,Retail,Competitive,1362.11,41805.31,40,439,597966.29,821195.2,-223228.91,0.14,1
2024-04,E-Commerce,Stable,1804.55,26489.23,54,182,328428.1,935017.66,-606589.56,0.17,1
2024-04,Manufacturing,Stable,1448.71,20680.14,77,453,656265.63,1372559.83,-716294.2,0.18,1
2024-04,Manufacturing,Competitive,1658.59,47258.47,57,882,1462876.38,1341121.38,121755.0,0.13,0
2024-04,Manufacturing,Stable,949.24,33288.56,24,3667,3480863.08,1437547.48,2043315.6,0.03,0
2024-04,Retail,Competitive,1926.67,29030.62,37,281,541394.27,746448.9,-205054.63,0.17,1
2024-04,Retail,Recession,1247.18,26261.28,18,518,646039.24,490073.05,155966.19,0.11,0
2024-04,Manufacturing,Stable,236.45,17260.34,63,13409,3170558.05,1913427.76,1257130.29,0.16,0
2024-04,E-Commerce,Competitive,1637.75,15313.95,74,219,358667.25,1232914.12,-874246.87,0.24,1
2024-04,Manufacturing,Stable,1144.56,44409.86,56,1821,2084243.76,1509682.99,574560.77,0.19,1
2024-04,Manufacturing,Growth,462.93,38351.92,40,6515,3015988.95,1543148.6,1472840.35,0.02,0
2024-04,E-Commerce,Competitive,987.86,12720.8,27,2948,2912211.28,1291384.18,1620827.1,0.2,1
2024-04,Manufacturing,Stable,592.23,28378.61,62,528,312697.44,1052187.84,-739490.4,0.06,1
2024-04,E-Commerce,Competitive,927.61,48096.08,66,2809,2605656.49,1819793.03,785863.46,0.17,0
2024-04,E-Commerce,Competitive,253.89,21963.46,44,9521,2417286.69,1407149.47,1010137.22,0.24,1
2024-04,E-Commerce,Stable,1299.12,32932.92,76,2750,3572580.0,2244706.92,1327873.08,0.18,0
2024-04,E-Commerce,Competitive,1649.73,11738.92,10,1136,1874093.28,723966.9,1150126.38,0.15,0
2024-04,Retail,Stable,1126.49,40615.79,40,262,295140.38,729157.9,-434017.52,0.24,1
2024-04,Retail,Competitive,401.35,45978.5,49,10656,4276785.6,2064014.18,2212771.42,0.21,1
2024-04,Retail,Competitive,1203.97,41811.46,34,3104,3737122.88,1672948.32,2064174.56,0.07,0
2024-04,Retail,Competitive,238.86,44714.97,47,2096,500650.56,899910.14,-399259.58,0.15,1
2024-04,Retail,Competitive,350.58,18729.3,64,9184,3219726.72,1944647.32,1275079.4,0.1,0
2024-04,Manufacturing,Stable,1409.57,49382.57,17,2920,4115944.4,1539165.89,2576778.51,0.16,0
2024-04,Retail,Stable,285.96,33720.57,72,8613,2462973.48,1852612.61,610360.87,0.12,0
2024-04,Manufacturing,Stable,1212.26,27020.15,8,333,403682.58,268124.92,135557.66,0.11,0
2024-04,E-Commerce,Competitive,1052.82,25650.14,11,938,987545.16,486913.69,500631.47,0.22,1
2024-04,Manufacturing,Growth,817.25,42493.4,55,4156,3396491.0,1886440.7,1510050.3,0.23,1
2024-04,Manufacturing,Stable,1437.16,24592.81,76,2588,3719370.08,2280403.83,1438966.25,0.02,0
2024-04,Retail,Recession,274.87,43445.41,36,12462,3425429.94,1611074.39,1814355.55,0.03,0
2024-04,Retail,Growth,892.29,49479.74,14,1159,1034164.11,569728.97,464435.14,0.16,0
2024-04,E-Commerce,Stable,1567.46,48085.23,30,1566,2454642.36,1234477.94,1220164.42,0.15,0
2024-04,E-Commerce,Stable,1084.76,40628.95,39,2896,3141464.96,1568068.44,1573396.52,0.06,0
2024-04,Retail,Stable,1608.98,15953.93,15,1043,1678166.14,744403.77,933762.37,0.02,0
2024-04,Retail,Stable,1686.23,6536.21,29,1138,1918929.74,1017215.13,901714.61,0.07,0
2024-04,Retail,Competitive,1500.68,48043.32,78,507,760844.76,1446296.75,-685451.99,0.05,1
2024-04,Manufacturing,Competitive,1400.27,49292.55,22,2415,3381652.05,1393788.16,1987863.89,0.07,0
2024-04,Retail,Competitive,960.87,42402.03,13,3361,3229484.07,1206247.25,2023236.82,0.24,1
2024-04,Retail,Competitive,1762.53,10076.89,36,974,1716704.22,1065088.16,651616.06,0.18,0
2024-04,Manufacturing,Stable,531.02,28702.08,55,1274,676519.48,1056657.92,-380138.44,0.06,1
2024-04,Retail,Competitive,1023.58,16981.79,12,1046,1070664.68,518181.19,552483.49,0.13,0
2024-04,Retail,Stable,1047.57,40958.34,37,452,473501.64,738008.83,-264507.19,0.19,1
2024-04,Retail,Competitive,826.94,29650.74,20,523,432489.62,459397.63,-26908.01,0.1,1
2024-04,Retail,Stable,800.83,13908.95,10,1115,892925.45,431786.58,461138.87,0.15,0
2024-04,Manufacturing,Recession,784.23,47286.58,45,5592,4385414.16,2037910.83,2347503.33,0.24,1
2024-04,E-Commerce,Growth,887.68,13220.78,42,2525,2241392.0,1315638.38,925753.62,0.14,0
2024-04,Manufacturing,Growth,869.3,9585.4,5,3496,3039072.8,996307.24,2042765.56,0.05,0
2024-04,Retail,Stable,807.65,10791.75,53,1487,1200975.55,1166084.42,34891.13,0.04,0
2024-04,Retail,Stable,1575.47,39544.72,41,2061,3247043.67,1628657.82,1618385.85,0.16,0
2024-04,E-Commerce,Growth,572.42,28744.61,30,1196,684614.32,684128.91,485.41,0.22,1
2024-04,E-Commerce,Recession,606.13,46477.46,74,1111,673410.43,1358500.59,-685090.16,0.14,1
2024-04,E-Commerce,Competitive,791.62,26505.66,28,514,406892.68,568573.46,-161680.78,0.06,1
2024-04,Manufacturing,Competitive,1644.68,36139.38,19,1579,2596949.72,1100224.3,1496725.42,0.04,0
2024-04,E-Commerce,Recession,234.49,9091.08,78,3582,839943.18,1431074.03,-591130.85,0.24,1
2024-04,Retail,Recession,1636.94,31665.88,50,662,1083654.28,1106762.16,-23107.88,0.16,1
